time,open,high,low,close,Volume
2006-01-31,162.19,162.94,160.89999,161.97,NaN
2006-02-01,162.05,162.50999,161.3,162.14999,NaN
2006-02-02,162.36,162.36,158.84,159.38,NaN
2006-02-03,159.12,160.66,158.69,160.66,NaN
2006-02-06,161.00999,161.64,160.83,160.98,NaN
2006-02-07,160.98,162.81,160.87,162.49001,NaN
2006-02-08,162.49001,162.89999,161.44,162.27,NaN
2006-02-09,162.62,163.39,161.67,162.55,NaN
2006-02-10,162.7,163.34,162.06,162.28999,NaN
2006-02-14,162.28,163.42999,162.03,162.63,NaN
2006-02-15,162.52,163.83,162.52,163.05,NaN
2006-02-16,163.17,165.73,163.17,164.83,NaN
2006-02-17,165.64999,166.08,165.05,165.69,NaN
2006-02-20,165.98,166.55,165.07001,165.77,NaN
2006-02-21,166.17,166.17,164.82001,165.53999,NaN
2006-02-22,165.55,165.86,164.35001,164.85001,NaN
2006-02-23,164.84,166.7,164.84,166.7,NaN
2006-02-24,166.7,167.78,166.62,167.59,NaN
2006-02-27,168,168.36,167.46001,168.07001,NaN
2006-02-28,167.85001,168.45,167.42999,167.46001,NaN
2006-03-01,167.06,168.31,167.00999,168.21001,NaN
2006-03-02,168.42,168.77,167.97,168.13,NaN
2006-03-03,167.89999,168.33,167.39999,167.64999,NaN
2006-03-06,167.39,167.60001,166.72,166.99001,NaN
2006-03-07,167.03999,168.00999,166.66,167.61,NaN
2006-03-08,167.52,167.53999,166.39,166.50999,NaN
2006-03-09,166.50999,166.95,166.06,166.41,NaN
2006-03-10,166.52,166.57001,165.74001,166.02,NaN
2006-03-13,166.02,166.35001,165.53,166.13,NaN
2006-03-14,166.16,167.53,166.16,166.95,NaN
2006-03-15,164.85001,166.09,164.78,165.59,NaN
2006-03-16,165.75999,166.2,165.52,165.72,NaN
2006-03-17,164.28,164.92,163.69,164.03999,NaN
2006-03-20,164.46001,164.67,163.50999,163.97,NaN
2006-03-21,163.94,164.98,163.38,163.38,NaN
2006-03-22,163.82001,164.16,163.02,163.28,NaN
2006-03-23,163.34,163.47,162.66,163.47,NaN
2006-03-24,163.47,164.39999,163.34,164.11,NaN
2006-03-27,164.19,164.78,164.14,164.41,NaN
2006-03-28,164.58,165.96001,164.58,165.39999,NaN
2006-03-29,165.39999,166.42,164.48,164.48,NaN
2006-03-30,164.84,165.71001,164.82001,165.38,NaN
2006-03-31,165.3,165.47,164.83,165.42999,NaN
2006-04-03,165.42,166.07001,165.23,165.95,NaN
2006-04-04,165.74001,166.35001,165.39999,166.21001,NaN
2006-04-05,166.21001,166.94,165.39,166.5,NaN
2006-04-07,166.7,167.2,166.67,166.78,NaN
2006-04-10,167,167.32001,166.16,167.06,NaN
2006-04-11,167.14999,167.7,166.21001,167.27,NaN
2006-04-12,167.16,168,167.08,167.94,NaN
