<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.31	13:08:00	0.91065	0.91066	0.91057	0.91065	19	0	14
2025.01.31	13:09:00	0.91067	0.91074	0.91063	0.91074	23	0	14
2025.01.31	13:10:00	0.91074	0.91083	0.91072	0.91075	19	0	14
2025.01.31	13:11:00	0.91075	0.91075	0.91071	0.91073	19	0	14
2025.01.31	13:12:00	0.91073	0.91079	0.91073	0.91075	22	0	14
2025.01.31	13:13:00	0.91075	0.91076	0.91070	0.91074	27	0	14
2025.01.31	13:14:00	0.91074	0.91075	0.91067	0.91072	17	0	14
2025.01.31	13:15:00	0.91072	0.91082	0.91071	0.91078	26	0	14
2025.01.31	13:16:00	0.91077	0.91077	0.91071	0.91072	11	0	14
2025.01.31	13:17:00	0.91072	0.91072	0.91068	0.91071	16	0	14
2025.01.31	13:18:00	0.91070	0.91080	0.91070	0.91075	15	0	14
2025.01.31	13:19:00	0.91076	0.91084	0.91072	0.91072	27	0	14
2025.01.31	13:20:00	0.91072	0.91079	0.91070	0.91074	25	0	14
2025.01.31	13:21:00	0.91074	0.91084	0.91074	0.91079	27	0	16
2025.01.31	13:22:00	0.91078	0.91084	0.91077	0.91080	21	0	15
2025.01.31	13:23:00	0.91080	0.91090	0.91080	0.91088	26	0	14
2025.01.31	13:24:00	0.91088	0.91099	0.91088	0.91093	28	0	14
2025.01.31	13:25:00	0.91093	0.91096	0.91086	0.91096	25	0	16
2025.01.31	13:26:00	0.91096	0.91096	0.91092	0.91095	18	0	15
2025.01.31	13:27:00	0.91095	0.91095	0.91080	0.91082	26	0	14
2025.01.31	13:28:00	0.91082	0.91085	0.91073	0.91075	16	0	15
2025.01.31	13:29:00	0.91075	0.91080	0.91072	0.91073	28	0	15
2025.01.31	13:30:00	0.91073	0.91074	0.91061	0.91063	26	0	15
2025.01.31	13:31:00	0.91064	0.91076	0.91064	0.91076	28	0	15
2025.01.31	13:32:00	0.91076	0.91076	0.91070	0.91075	17	0	14
2025.01.31	13:33:00	0.91074	0.91074	0.91064	0.91066	35	0	14
2025.01.31	13:34:00	0.91067	0.91067	0.91056	0.91060	27	0	15
2025.01.31	13:35:00	0.91060	0.91074	0.91060	0.91070	37	0	15
2025.01.31	13:36:00	0.91070	0.91074	0.91061	0.91062	22	0	14
2025.01.31	13:37:00	0.91062	0.91066	0.91058	0.91059	27	0	16
2025.01.31	13:38:00	0.91059	0.91062	0.91051	0.91058	21	0	14
2025.01.31	13:39:00	0.91059	0.91060	0.91048	0.91050	20	0	14
2025.01.31	13:40:00	0.91050	0.91052	0.91048	0.91049	12	0	14
2025.01.31	13:41:00	0.91049	0.91059	0.91049	0.91053	14	0	14
2025.01.31	13:42:00	0.91056	0.91056	0.91046	0.91047	21	0	14
2025.01.31	13:43:00	0.91047	0.91051	0.91047	0.91048	13	0	14
2025.01.31	13:44:00	0.91048	0.91059	0.91048	0.91056	13	0	14
2025.01.31	13:45:00	0.91056	0.91060	0.91055	0.91059	18	0	14
2025.01.31	13:46:00	0.91059	0.91067	0.91058	0.91065	19	0	14
2025.01.31	13:47:00	0.91065	0.91073	0.91064	0.91065	16	0	14
2025.01.31	13:48:00	0.91065	0.91074	0.91063	0.91073	18	0	14
2025.01.31	13:49:00	0.91073	0.91076	0.91069	0.91070	23	0	15
2025.01.31	13:50:00	0.91070	0.91077	0.91064	0.91070	21	0	15
2025.01.31	13:51:00	0.91069	0.91079	0.91068	0.91078	25	0	16
2025.01.31	13:52:00	0.91078	0.91084	0.91075	0.91084	22	0	15
2025.01.31	13:53:00	0.91084	0.91087	0.91082	0.91082	17	0	14
2025.01.31	13:54:00	0.91082	0.91082	0.91071	0.91076	22	0	14
2025.01.31	13:55:00	0.91077	0.91091	0.91077	0.91091	27	0	14
2025.01.31	13:56:00	0.91088	0.91088	0.91074	0.91074	34	0	15
2025.01.31	13:57:00	0.91076	0.91080	0.91069	0.91073	35	0	17
2025.01.31	13:58:00	0.91071	0.91082	0.91063	0.91082	30	0	17
2025.01.31	13:59:00	0.91083	0.91087	0.91069	0.91073	21	0	17
2025.01.31	14:00:00	0.91071	0.91071	0.91066	0.91067	38	0	15
2025.01.31	14:01:00	0.91067	0.91068	0.91059	0.91063	27	0	15
2025.01.31	14:02:00	0.91063	0.91077	0.91063	0.91077	23	0	14
2025.01.31	14:03:00	0.91077	0.91077	0.91048	0.91050	35	0	13
2025.01.31	14:04:00	0.91050	0.91051	0.91046	0.91049	35	0	14
2025.01.31	14:05:00	0.91049	0.91049	0.91042	0.91043	13	0	14
2025.01.31	14:06:00	0.91043	0.91046	0.91029	0.91043	27	0	15
2025.01.31	14:07:00	0.91043	0.91046	0.91039	0.91043	33	0	13
2025.01.31	14:08:00	0.91043	0.91052	0.91037	0.91041	27	0	14
2025.01.31	14:09:00	0.91041	0.91052	0.91041	0.91046	28	0	13
2025.01.31	14:10:00	0.91046	0.91050	0.91046	0.91048	22	0	13
2025.01.31	14:11:00	0.91049	0.91053	0.91046	0.91050	21	0	13
2025.01.31	14:12:00	0.91050	0.91053	0.91046	0.91050	23	0	13
2025.01.31	14:13:00	0.91050	0.91052	0.91046	0.91046	28	0	13
2025.01.31	14:14:00	0.91046	0.91053	0.91046	0.91050	38	0	15
2025.01.31	14:15:00	0.91050	0.91056	0.91049	0.91052	29	0	13
2025.01.31	14:16:00	0.91052	0.91052	0.91039	0.91050	26	0	13
2025.01.31	14:17:00	0.91050	0.91060	0.91050	0.91059	28	0	13
2025.01.31	14:18:00	0.91058	0.91060	0.91055	0.91057	22	0	14
2025.01.31	14:19:00	0.91057	0.91059	0.91049	0.91057	29	0	16
2025.01.31	14:20:00	0.91056	0.91057	0.91050	0.91050	32	0	13
2025.01.31	14:21:00	0.91050	0.91055	0.91049	0.91054	41	0	13
2025.01.31	14:22:00	0.91055	0.91055	0.91047	0.91049	15	0	13
2025.01.31	14:23:00	0.91049	0.91050	0.91048	0.91049	11	0	13
2025.01.31	14:24:00	0.91049	0.91049	0.91032	0.91041	32	0	15
2025.01.31	14:25:00	0.91041	0.91045	0.91036	0.91039	32	0	13
2025.01.31	14:26:00	0.91039	0.91043	0.91034	0.91039	35	0	13
2025.01.31	14:27:00	0.91039	0.91052	0.91039	0.91052	30	0	13
2025.01.31	14:28:00	0.91052	0.91057	0.91048	0.91053	33	0	13
2025.01.31	14:29:00	0.91053	0.91063	0.91053	0.91062	23	0	13
2025.01.31	14:30:00	0.91060	0.91060	0.91043	0.91043	26	0	13
2025.01.31	14:31:00	0.91040	0.91050	0.91039	0.91050	20	0	13
2025.01.31	14:32:00	0.91050	0.91052	0.91036	0.91036	22	0	14
2025.01.31	14:33:00	0.91036	0.91052	0.91036	0.91044	38	0	14
2025.01.31	14:34:00	0.91044	0.91051	0.91039	0.91051	15	0	13
2025.01.31	14:35:00	0.91051	0.91059	0.91045	0.91046	25	0	13
2025.01.31	14:36:00	0.91046	0.91059	0.91044	0.91056	25	0	14
2025.01.31	14:37:00	0.91056	0.91057	0.91052	0.91052	15	0	13
2025.01.31	14:38:00	0.91052	0.91069	0.91050	0.91069	21	0	15
2025.01.31	14:39:00	0.91072	0.91076	0.91071	0.91075	18	0	13
2025.01.31	14:40:00	0.91075	0.91077	0.91062	0.91068	26	0	14
2025.01.31	14:41:00	0.91068	0.91068	0.91055	0.91065	23	0	13
2025.01.31	14:42:00	0.91065	0.91065	0.91044	0.91046	28	0	13
2025.01.31	14:43:00	0.91046	0.91051	0.91046	0.91047	22	0	13
2025.01.31	14:44:00	0.91048	0.91053	0.91039	0.91040	30	0	14
2025.01.31	14:45:00	0.91039	0.91042	0.91032	0.91035	28	0	13
2025.01.31	14:46:00	0.91035	0.91035	0.91027	0.91030	25	0	13
2025.01.31	14:47:00	0.91029	0.91042	0.91021	0.91041	29	0	13
2025.01.31	14:48:00	0.91041	0.91043	0.91039	0.91041	28	0	13
2025.01.31	14:49:00	0.91041	0.91041	0.91032	0.91038	18	0	14
2025.01.31	14:50:00	0.91038	0.91049	0.91034	0.91044	34	0	14
2025.01.31	14:51:00	0.91044	0.91047	0.91035	0.91039	32	0	14
2025.01.31	14:52:00	0.91039	0.91039	0.91031	0.91031	36	0	13
2025.01.31	14:53:00	0.91031	0.91031	0.91015	0.91027	46	0	15
2025.01.31	14:54:00	0.91027	0.91029	0.91015	0.91015	35	0	13
2025.01.31	14:55:00	0.91015	0.91019	0.91000	0.91002	34	0	13
2025.01.31	14:56:00	0.91002	0.91007	0.90989	0.90989	18	0	13
2025.01.31	14:57:00	0.90989	0.90992	0.90980	0.90982	42	0	13
2025.01.31	14:58:00	0.90981	0.90988	0.90980	0.90980	31	0	13
2025.01.31	14:59:00	0.90980	0.90984	0.90973	0.90983	28	0	13
2025.01.31	15:00:00	0.90983	0.90983	0.90958	0.90973	59	0	16
2025.01.31	15:01:00	0.90973	0.90976	0.90969	0.90975	29	0	13
2025.01.31	15:02:00	0.90974	0.90975	0.90965	0.90967	41	0	13
2025.01.31	15:03:00	0.90967	0.90978	0.90959	0.90967	39	0	13
2025.01.31	15:04:00	0.90965	0.90965	0.90942	0.90952	35	0	13
2025.01.31	15:05:00	0.90951	0.90956	0.90930	0.90934	66	0	15
2025.01.31	15:06:00	0.90928	0.90939	0.90923	0.90934	39	0	13
2025.01.31	15:07:00	0.90934	0.90938	0.90919	0.90920	59	0	13
2025.01.31	15:08:00	0.90920	0.90932	0.90912	0.90920	50	0	13
2025.01.31	15:09:00	0.90919	0.90924	0.90905	0.90906	50	0	13
2025.01.31	15:10:00	0.90909	0.90917	0.90898	0.90903	65	0	13
2025.01.31	15:11:00	0.90903	0.90912	0.90897	0.90906	38	0	13
2025.01.31	15:12:00	0.90916	0.90938	0.90915	0.90932	49	0	13
2025.01.31	15:13:00	0.90934	0.90943	0.90930	0.90930	41	0	13
2025.01.31	15:14:00	0.90930	0.90944	0.90926	0.90944	35	0	13
2025.01.31	15:15:00	0.90943	0.90945	0.90930	0.90945	45	0	13
2025.01.31	15:16:00	0.90945	0.90954	0.90944	0.90952	30	0	13
2025.01.31	15:17:00	0.90952	0.90966	0.90945	0.90966	46	0	13
2025.01.31	15:18:00	0.90966	0.90975	0.90966	0.90971	37	0	13
2025.01.31	15:19:00	0.90972	0.90979	0.90964	0.90966	44	0	13
2025.01.31	15:20:00	0.90966	0.90989	0.90966	0.90986	56	0	14
2025.01.31	15:21:00	0.90984	0.91010	0.90984	0.91009	54	0	13
2025.01.31	15:22:00	0.91008	0.91010	0.90994	0.91004	46	0	13
2025.01.31	15:23:00	0.91002	0.91007	0.90999	0.91004	42	0	13
2025.01.31	15:24:00	0.91004	0.91014	0.91002	0.91010	46	0	14
2025.01.31	15:25:00	0.91007	0.91012	0.91000	0.91002	38	0	13
2025.01.31	15:26:00	0.91002	0.91003	0.90990	0.90993	39	0	13
2025.01.31	15:27:00	0.90994	0.90997	0.90991	0.90994	39	0	13
2025.01.31	15:28:00	0.90991	0.91003	0.90989	0.90989	31	0	16
2025.01.31	15:29:00	0.90991	0.90991	0.90961	0.90964	48	0	15
2025.01.31	15:30:00	0.90952	0.91037	0.90949	0.91037	94	0	18
2025.01.31	15:31:00	0.91030	0.91030	0.91003	0.91016	45	0	15
2025.01.31	15:32:00	0.91016	0.91023	0.90994	0.91019	53	0	15
2025.01.31	15:33:00	0.91014	0.91014	0.91000	0.91012	53	0	15
2025.01.31	15:34:00	0.91011	0.91039	0.91011	0.91039	63	0	16
2025.01.31	15:35:00	0.91038	0.91068	0.91037	0.91055	69	0	15
2025.01.31	15:36:00	0.91055	0.91056	0.91023	0.91023	63	0	15
2025.01.31	15:37:00	0.91021	0.91028	0.91010	0.91010	59	0	15
2025.01.31	15:38:00	0.91010	0.91016	0.90992	0.91011	66	0	16
2025.01.31	15:39:00	0.91009	0.91009	0.90993	0.90998	62	0	15
2025.01.31	15:40:00	0.90998	0.91021	0.90992	0.91018	50	0	16
2025.01.31	15:41:00	0.91023	0.91040	0.91022	0.91036	44	0	15
2025.01.31	15:42:00	0.91036	0.91037	0.91013	0.91015	55	0	15
2025.01.31	15:43:00	0.91014	0.91033	0.91014	0.91029	54	0	15
2025.01.31	15:44:00	0.91029	0.91029	0.91015	0.91024	46	0	15
2025.01.31	15:45:00	0.91024	0.91024	0.91005	0.91016	54	0	13
2025.01.31	15:46:00	0.91016	0.91016	0.90993	0.91013	52	0	13
2025.01.31	15:47:00	0.91013	0.91031	0.91013	0.91027	54	0	13
2025.01.31	15:48:00	0.91027	0.91042	0.91024	0.91028	48	0	13
2025.01.31	15:49:00	0.91028	0.91033	0.91012	0.91013	53	0	13
2025.01.31	15:50:00	0.91013	0.91038	0.91001	0.91034	47	0	13
2025.01.31	15:51:00	0.91034	0.91034	0.91017	0.91024	44	0	13
2025.01.31	15:52:00	0.91024	0.91026	0.91002	0.91004	38	0	13
2025.01.31	15:53:00	0.91004	0.91006	0.90997	0.90997	32	0	13
2025.01.31	15:54:00	0.90996	0.90998	0.90984	0.90994	38	0	13
2025.01.31	15:55:00	0.90994	0.90994	0.90976	0.90980	45	0	13
2025.01.31	15:56:00	0.90983	0.90996	0.90981	0.90995	55	0	13
2025.01.31	15:57:00	0.90995	0.91005	0.90987	0.90988	62	0	13
2025.01.31	15:58:00	0.90988	0.90994	0.90978	0.90985	43	0	13
2025.01.31	15:59:00	0.90985	0.90993	0.90980	0.90988	37	0	13
2025.01.31	16:00:00	0.90988	0.90998	0.90980	0.90998	62	0	14
2025.01.31	16:01:00	0.90998	0.91032	0.90996	0.91027	64	0	13
2025.01.31	16:02:00	0.91027	0.91035	0.91018	0.91029	47	0	13
2025.01.31	16:03:00	0.91028	0.91028	0.91010	0.91023	29	0	13
2025.01.31	16:04:00	0.91020	0.91020	0.91010	0.91017	43	0	13
2025.01.31	16:05:00	0.91018	0.91027	0.91011	0.91027	47	0	13
2025.01.31	16:06:00	0.91026	0.91028	0.90999	0.91002	51	0	13
2025.01.31	16:07:00	0.91002	0.91013	0.90996	0.90996	45	0	13
2025.01.31	16:08:00	0.90996	0.91003	0.90990	0.91003	48	0	14
2025.01.31	16:09:00	0.91003	0.91026	0.90998	0.91016	58	0	13
2025.01.31	16:10:00	0.91018	0.91028	0.91016	0.91027	48	0	13
2025.01.31	16:11:00	0.91026	0.91054	0.91025	0.91052	53	0	13
2025.01.31	16:12:00	0.91051	0.91079	0.91045	0.91078	62	0	13
2025.01.31	16:13:00	0.91078	0.91086	0.91071	0.91086	70	0	13
2025.01.31	16:14:00	0.91086	0.91090	0.91063	0.91063	71	0	13
2025.01.31	16:15:00	0.91064	0.91064	0.91046	0.91048	64	0	13
2025.01.31	16:16:00	0.91049	0.91059	0.91042	0.91048	57	0	13
2025.01.31	16:17:00	0.91047	0.91053	0.91030	0.91032	64	0	13
2025.01.31	16:18:00	0.91031	0.91034	0.91018	0.91022	53	0	13
2025.01.31	16:19:00	0.91022	0.91032	0.91002	0.91003	54	0	13
2025.01.31	16:20:00	0.91003	0.91004	0.90974	0.90982	64	0	13
2025.01.31	16:21:00	0.90982	0.90987	0.90974	0.90977	49	0	13
2025.01.31	16:22:00	0.90977	0.90988	0.90975	0.90975	37	0	13
2025.01.31	16:23:00	0.90974	0.90992	0.90970	0.90986	52	0	13
2025.01.31	16:24:00	0.90985	0.90997	0.90985	0.90990	50	0	13
2025.01.31	16:25:00	0.90990	0.90991	0.90979	0.90985	27	0	13
2025.01.31	16:26:00	0.90985	0.91000	0.90981	0.90996	62	0	14
2025.01.31	16:27:00	0.90997	0.91007	0.90995	0.91000	44	0	13
2025.01.31	16:28:00	0.91000	0.91005	0.90994	0.90999	41	0	13
2025.01.31	16:29:00	0.91000	0.91007	0.90993	0.91006	65	0	13
2025.01.31	16:30:00	0.91005	0.91027	0.91005	0.91017	63	0	13
2025.01.31	16:31:00	0.91017	0.91027	0.91013	0.91027	48	0	13
2025.01.31	16:32:00	0.91027	0.91041	0.91026	0.91033	52	0	13
2025.01.31	16:33:00	0.91033	0.91046	0.91024	0.91042	70	0	13
2025.01.31	16:34:00	0.91042	0.91047	0.91036	0.91041	41	0	13
2025.01.31	16:35:00	0.91038	0.91052	0.91029	0.91030	73	0	15
2025.01.31	16:36:00	0.91030	0.91038	0.90997	0.90997	47	0	13
2025.01.31	16:37:00	0.90995	0.91022	0.90988	0.91020	63	0	14
2025.01.31	16:38:00	0.91021	0.91024	0.91011	0.91012	40	0	13
2025.01.31	16:39:00	0.91015	0.91046	0.91014	0.91043	41	0	15
2025.01.31	16:40:00	0.91043	0.91062	0.91043	0.91062	33	0	13
2025.01.31	16:41:00	0.91065	0.91065	0.91052	0.91053	29	0	14
2025.01.31	16:42:00	0.91051	0.91056	0.91048	0.91056	38	0	13
2025.01.31	16:43:00	0.91056	0.91067	0.91045	0.91067	45	0	13
2025.01.31	16:44:00	0.91066	0.91077	0.91050	0.91051	47	0	14
2025.01.31	16:45:00	0.91046	0.91049	0.91026	0.91039	55	0	14
2025.01.31	16:46:00	0.91040	0.91042	0.91013	0.91014	48	0	13
2025.01.31	16:47:00	0.91014	0.91037	0.91002	0.91032	81	0	13
2025.01.31	16:48:00	0.91033	0.91037	0.91030	0.91035	37	0	13
2025.01.31	16:49:00	0.91035	0.91035	0.91021	0.91021	50	0	13
2025.01.31	16:50:00	0.91021	0.91021	0.91009	0.91011	58	0	13
2025.01.31	16:51:00	0.91011	0.91020	0.91007	0.91016	46	0	13
2025.01.31	16:52:00	0.91016	0.91017	0.90994	0.91005	55	0	13
2025.01.31	16:53:00	0.91005	0.91006	0.90979	0.90980	50	0	13
2025.01.31	16:54:00	0.90978	0.91001	0.90969	0.91000	48	0	13
2025.01.31	16:55:00	0.90997	0.90998	0.90971	0.90978	56	0	13
2025.01.31	16:56:00	0.90978	0.90986	0.90971	0.90983	46	0	13
2025.01.31	16:57:00	0.90982	0.90991	0.90976	0.90989	54	0	13
2025.01.31	16:58:00	0.90989	0.91010	0.90989	0.91006	65	0	13
2025.01.31	16:59:00	0.91007	0.91016	0.90981	0.90981	62	0	13
2025.01.31	17:00:00	0.90979	0.91015	0.90979	0.91010	80	0	13
2025.01.31	17:01:00	0.91011	0.91013	0.90987	0.90991	50	0	13
2025.01.31	17:02:00	0.90992	0.90992	0.90976	0.90986	48	0	14
2025.01.31	17:03:00	0.90987	0.90987	0.90973	0.90973	49	0	14
2025.01.31	17:04:00	0.90971	0.90995	0.90959	0.90987	59	0	15
2025.01.31	17:05:00	0.90989	0.91011	0.90987	0.91008	50	0	13
2025.01.31	17:06:00	0.91008	0.91011	0.90996	0.90998	48	0	13
2025.01.31	17:07:00	0.90998	0.90998	0.90969	0.90969	53	0	15
2025.01.31	17:08:00	0.90969	0.90994	0.90964	0.90988	58	0	13
2025.01.31	17:09:00	0.90987	0.91006	0.90984	0.90990	55	0	13
2025.01.31	17:10:00	0.90989	0.91004	0.90986	0.91004	53	0	13
2025.01.31	17:11:00	0.91004	0.91010	0.90999	0.91000	38	0	13
2025.01.31	17:12:00	0.91000	0.91001	0.90974	0.90974	56	0	13
2025.01.31	17:13:00	0.90971	0.90980	0.90966	0.90969	55	0	13
2025.01.31	17:14:00	0.90969	0.90971	0.90946	0.90948	39	0	13
2025.01.31	17:15:00	0.90948	0.90956	0.90938	0.90950	65	0	13
2025.01.31	17:16:00	0.90950	0.90951	0.90935	0.90935	47	0	13
2025.01.31	17:17:00	0.90935	0.90948	0.90933	0.90947	42	0	14
2025.01.31	17:18:00	0.90948	0.90963	0.90939	0.90960	42	0	13
2025.01.31	17:19:00	0.90960	0.90960	0.90938	0.90947	53	0	13
2025.01.31	17:20:00	0.90946	0.90966	0.90941	0.90963	49	0	13
2025.01.31	17:21:00	0.90962	0.90982	0.90937	0.90937	60	0	13
2025.01.31	17:22:00	0.90937	0.90940	0.90919	0.90920	47	0	13
2025.01.31	17:23:00	0.90920	0.90939	0.90912	0.90939	51	0	14
2025.01.31	17:24:00	0.90939	0.90947	0.90935	0.90946	29	0	13
2025.01.31	17:25:00	0.90946	0.90946	0.90917	0.90919	46	0	14
2025.01.31	17:26:00	0.90917	0.90931	0.90915	0.90925	65	0	14
2025.01.31	17:27:00	0.90926	0.90930	0.90922	0.90927	43	0	13
2025.01.31	17:28:00	0.90927	0.90942	0.90922	0.90934	44	0	13
2025.01.31	17:29:00	0.90935	0.90946	0.90929	0.90936	54	0	13
2025.01.31	17:30:00	0.90935	0.90977	0.90934	0.90972	44	0	13
2025.01.31	17:31:00	0.90972	0.90972	0.90950	0.90958	45	0	13
2025.01.31	17:32:00	0.90958	0.90958	0.90933	0.90933	42	0	13
2025.01.31	17:33:00	0.90934	0.90941	0.90927	0.90928	35	0	13
2025.01.31	17:34:00	0.90929	0.90940	0.90921	0.90935	40	0	15
2025.01.31	17:35:00	0.90936	0.90949	0.90934	0.90943	70	0	13
2025.01.31	17:36:00	0.90943	0.90947	0.90927	0.90929	61	0	13
2025.01.31	17:37:00	0.90925	0.90925	0.90913	0.90921	57	0	13
2025.01.31	17:38:00	0.90921	0.90932	0.90914	0.90921	52	0	14
2025.01.31	17:39:00	0.90921	0.90943	0.90916	0.90921	64	0	13
2025.01.31	17:40:00	0.90921	0.90929	0.90918	0.90921	53	0	13
2025.01.31	17:41:00	0.90921	0.90927	0.90915	0.90927	45	0	13
2025.01.31	17:42:00	0.90927	0.90938	0.90915	0.90918	63	0	13
2025.01.31	17:43:00	0.90920	0.90948	0.90916	0.90946	67	0	13
2025.01.31	17:44:00	0.90946	0.90955	0.90929	0.90954	65	0	13
2025.01.31	17:45:00	0.90954	0.90962	0.90948	0.90948	60	0	13
2025.01.31	17:46:00	0.90949	0.90955	0.90932	0.90932	56	0	13
2025.01.31	17:47:00	0.90932	0.90941	0.90921	0.90929	62	0	13
2025.01.31	17:48:00	0.90930	0.90930	0.90882	0.90887	72	0	13
2025.01.31	17:49:00	0.90887	0.90888	0.90864	0.90881	70	0	13
2025.01.31	17:50:00	0.90883	0.90897	0.90868	0.90877	95	0	13
2025.01.31	17:51:00	0.90877	0.90882	0.90855	0.90855	71	0	13
2025.01.31	17:52:00	0.90850	0.90851	0.90829	0.90829	62	0	13
2025.01.31	17:53:00	0.90830	0.90830	0.90804	0.90816	88	0	14
2025.01.31	17:54:00	0.90814	0.90814	0.90783	0.90786	78	0	14
2025.01.31	17:55:00	0.90785	0.90787	0.90749	0.90776	101	0	14
2025.01.31	17:56:00	0.90771	0.90771	0.90747	0.90752	85	0	13
2025.01.31	17:57:00	0.90753	0.90778	0.90740	0.90778	94	0	13
2025.01.31	17:58:00	0.90778	0.90799	0.90774	0.90794	112	0	15
2025.01.31	17:59:00	0.90796	0.90817	0.90795	0.90803	92	0	13
2025.01.31	18:00:00	0.90804	0.90841	0.90804	0.90839	99	0	13
2025.01.31	18:01:00	0.90836	0.90844	0.90824	0.90826	103	0	13
2025.01.31	18:02:00	0.90828	0.90869	0.90819	0.90862	76	0	13
2025.01.31	18:03:00	0.90868	0.90886	0.90859	0.90879	55	0	13
2025.01.31	18:04:00	0.90879	0.90893	0.90864	0.90864	77	0	13
2025.01.31	18:05:00	0.90864	0.90891	0.90864	0.90884	58	0	13
2025.01.31	18:06:00	0.90884	0.90901	0.90879	0.90901	51	0	13
2025.01.31	18:07:00	0.90901	0.90901	0.90884	0.90895	57	0	13
2025.01.31	18:08:00	0.90895	0.90903	0.90890	0.90899	57	0	13
2025.01.31	18:09:00	0.90899	0.90908	0.90897	0.90904	58	0	13
2025.01.31	18:10:00	0.90904	0.90918	0.90901	0.90913	50	0	13
2025.01.31	18:11:00	0.90911	0.90923	0.90906	0.90923	53	0	13
2025.01.31	18:12:00	0.90923	0.90930	0.90917	0.90922	45	0	13
2025.01.31	18:13:00	0.90922	0.90932	0.90919	0.90929	53	0	13
2025.01.31	18:14:00	0.90930	0.90933	0.90919	0.90931	64	0	13
2025.01.31	18:15:00	0.90928	0.90955	0.90923	0.90952	65	0	13
2025.01.31	18:16:00	0.90951	0.90958	0.90946	0.90947	49	0	13
2025.01.31	18:17:00	0.90947	0.90949	0.90938	0.90938	41	0	13
2025.01.31	18:18:00	0.90938	0.90940	0.90914	0.90914	54	0	13
2025.01.31	18:19:00	0.90914	0.90928	0.90914	0.90924	41	0	13
2025.01.31	18:20:00	0.90920	0.90922	0.90915	0.90916	38	0	13
2025.01.31	18:21:00	0.90915	0.90916	0.90903	0.90913	56	0	13
2025.01.31	18:22:00	0.90914	0.90915	0.90893	0.90893	53	0	13
2025.01.31	18:23:00	0.90894	0.90917	0.90892	0.90916	51	0	13
2025.01.31	18:24:00	0.90917	0.90917	0.90896	0.90901	49	0	13
2025.01.31	18:25:00	0.90901	0.90906	0.90894	0.90903	44	0	13
2025.01.31	18:26:00	0.90904	0.90916	0.90904	0.90908	45	0	13
2025.01.31	18:27:00	0.90908	0.90922	0.90908	0.90920	30	0	13
2025.01.31	18:28:00	0.90920	0.90924	0.90916	0.90923	40	0	14
2025.01.31	18:29:00	0.90923	0.90931	0.90921	0.90928	45	0	13
2025.01.31	18:30:00	0.90928	0.90935	0.90916	0.90932	45	0	13
2025.01.31	18:31:00	0.90932	0.90946	0.90917	0.90917	60	0	13
2025.01.31	18:32:00	0.90910	0.90919	0.90893	0.90897	56	0	14
2025.01.31	18:33:00	0.90897	0.90912	0.90879	0.90903	66	0	13
2025.01.31	18:34:00	0.90903	0.90919	0.90898	0.90919	55	0	14
2025.01.31	18:35:00	0.90919	0.90924	0.90908	0.90919	51	0	15
2025.01.31	18:36:00	0.90919	0.90919	0.90897	0.90905	55	0	13
2025.01.31	18:37:00	0.90905	0.90915	0.90901	0.90904	45	0	13
2025.01.31	18:38:00	0.90904	0.90904	0.90867	0.90872	49	0	13
2025.01.31	18:39:00	0.90872	0.90890	0.90872	0.90890	49	0	13
2025.01.31	18:40:00	0.90890	0.90890	0.90878	0.90881	46	0	13
2025.01.31	18:41:00	0.90881	0.90888	0.90854	0.90875	64	0	13
2025.01.31	18:42:00	0.90876	0.90876	0.90860	0.90860	56	0	13
2025.01.31	18:43:00	0.90860	0.90863	0.90846	0.90848	39	0	14
2025.01.31	18:44:00	0.90850	0.90859	0.90848	0.90859	62	0	14
2025.01.31	18:45:00	0.90855	0.90867	0.90854	0.90864	27	0	13
2025.01.31	18:46:00	0.90863	0.90892	0.90863	0.90879	46	0	15
2025.01.31	18:47:00	0.90879	0.90894	0.90876	0.90891	42	0	13
2025.01.31	18:48:00	0.90891	0.90901	0.90891	0.90901	30	0	13
2025.01.31	18:49:00	0.90902	0.90908	0.90891	0.90908	31	0	13
2025.01.31	18:50:00	0.90908	0.90922	0.90901	0.90921	39	0	14
2025.01.31	18:51:00	0.90921	0.90925	0.90918	0.90919	31	0	13
2025.01.31	18:52:00	0.90919	0.90919	0.90898	0.90901	34	0	15
2025.01.31	18:53:00	0.90901	0.90907	0.90889	0.90904	41	0	13
2025.01.31	18:54:00	0.90905	0.90906	0.90891	0.90892	29	0	13
2025.01.31	18:55:00	0.90892	0.90896	0.90883	0.90886	27	0	13
2025.01.31	18:56:00	0.90886	0.90887	0.90864	0.90874	36	0	15
2025.01.31	18:57:00	0.90873	0.90891	0.90873	0.90890	39	0	13
2025.01.31	18:58:00	0.90889	0.90890	0.90877	0.90877	41	0	13
2025.01.31	18:59:00	0.90877	0.90881	0.90870	0.90870	47	0	13
2025.01.31	19:00:00	0.90870	0.90873	0.90855	0.90863	40	0	17
2025.01.31	19:01:00	0.90862	0.90863	0.90854	0.90857	31	0	17
2025.01.31	19:02:00	0.90858	0.90862	0.90849	0.90853	36	0	17
2025.01.31	19:03:00	0.90853	0.90856	0.90841	0.90847	48	0	17
2025.01.31	19:04:00	0.90847	0.90861	0.90845	0.90854	33	0	17
